LicensePlate,RegistrationId,Expired
RGT 9912,870760654,1
CMM 4364,896564530,1
PJA 4689,608934307,1
RRL 5560,173134009,0
CPW 3502,286559264,0
BGN 5648,796296965,0
TOU 4081,965290152,0
UCG 4139,865199940,1
AHB 6280,994783051,1
YED 7894,918380280,0
UVH 4268,391976854,1
ZCP 6565,706653158,0
CIS 1277,763113372,1
TTT 3580,324113771,1
BMG 8458,630390542,1
GZQ 5551,597401739,0
DKU 6451,437235999,1
ZKQ 1356,545155120,1
ZXL 2514,997618929,0
NNO 4269,375716219,1
JDM 1117,435797281,1
JPT 6051,905605876,0
FEJ 9776,371475443,1
HAZ 6298,854307377,1
DCZ 5287,977926931,0
PUC 9216,317220662,0
GZA 9236,721474658,1
XLA 2033,964791911,1
VOF 7491,161965656,0
XUH 8246,879236318,0
TWP 7455,971439721,0
FHX 2152,739429034,0
UJI 1537,713047580,0
RAD 2242,690894189,0
WWS 8301,117277276,0
XLC 7672,265053033,1
HEL 8907,896627014,1
XRV 8845,928405289,1
ZVC 9086,202035703,1
EPF 2714,881894292,0
KKH 5103,285498317,0
FBF 5580,786157636,0
YVD 5047,302864323,1
OZY 1126,863979184,0
JAJ 3455,605369926,1
PCI 4280,513593722,0
KLM 6343,683660506,1
MLB 6432,955718933,0
RSJ 3261,653299922,1
DKO 1810,176345361,0
XYM 6455,916555047,1
EPJ 7124,152736348,1
MZI 1811,568200043,0
CTB 1413,628016575,1
FJM 4865,297183066,0
XHJ 3726,720080962,1
JXO 4744,490871075,0
YAR 6396,794832307,1
OBX 2567,978762939,0
CWJ 6999,446189065,1
ETJ 3691,804910385,1
KEH 6670,754377174,1
WSI 7346,189478624,1
EQP 8733,879081070,0
ESI 1491,273726920,1
ISN 9903,327317587,1
AQF 9226,282534113,1
IYI 3270,392509291,0
ZKT 8044,556128126,1
ZHW 2802,216454422,0
LIZ 5165,366061157,0
DWL 6748,731547997,0
JGK 9843,567664262,1
VXK 1413,163391065,1
BOE 7662,109481585,1
VUN 2460,533151766,1
PWQ 3678,210425286,0
VIS 3766,481748115,0
IZU 9481,427981404,0
RKH 2755,452710182,1
VKW 5469,836711694,1
YFT 6025,433120412,1
HNU 9396,290920253,1
CTD 9357,456851541,0
EWL 3755,550256876,0
PKM 9048,511077979,1
QIN 8240,436122458,0
MUQ 2275,683720900,1
KSE 5920,198915455,1
QXZ 8514,399389119,1
LQS 7030,972638256,1
EKC 1552,385503376,1
FHK 9096,488669313,1
KAF 6513,900088494,1
XBH 8709,350188935,1
TUA 6274,410262741,1
NVV 7059,985616191,0
TJK 3698,413590610,1
GSM 4434,501953705,0
SWT 9322,775381006,1
QHD 5832,388771867,1
WPY 6799,430830197,1
USA 9821,881128744,1
JQS 5303,656532466,1
BJI 7246,887202208,0
APB 8994,125137497,1
DFA 8878,486436265,1
XPJ 8876,627458355,1
HTZ 2849,608783687,0
GER 6041,525477648,1
FET 4945,673671326,1
NXR 4197,867359939,1
MME 9617,626295919,0
FEU 6423,479525676,0
NUB 9510,689037457,1
AOT 1656,705779184,0
ZLY 6299,411749941,1
BXW 3871,736464963,0
YHP 6924,413091053,0
EPT 6346,928115218,1
SPG 8437,419570798,0
YLV 9436,962827017,0
BQV 1847,602513088,1
GFC 9646,104885892,0
HIF 5060,895547011,0
MKN 2084,883535500,1
LFO 6340,454440639,0
HAI 5073,631275134,1
LCB 3251,396296608,1
TTP 8871,593187143,0
BMO 7637,495273222,1
PYT 1714,701369769,0
YRU 8311,721273408,0
BVT 5456,109008619,1
AGB 8325,440878534,0
EOR 5939,574943852,1
TNO 7872,872027566,1
ZJL 7307,376773343,1
XYB 6175,832627603,1
GOM 7771,734769077,0
MUO 6758,904505353,0
RKD 8970,164830408,0
LHZ 1978,571243673,1
JIY 4759,908463220,0
BPT 9529,358491553,1
LZV 4352,356557786,0
BIM 3788,127306011,1
NAW 9188,222447613,1
TDB 8342,451088885,0
GBW 2073,634510391,0
JSC 2679,486898433,0
IBA 9019,131159925,0
EBH 1241,913305390,1
PDM 2982,274135754,0
XQP 5082,209892414,0
FYT 2659,937208326,0
UIP 7959,622124990,0
NWD 8695,671997302,0
BFE 1129,574434339,0
VEN 9749,348709587,1
MWY 8089,727062907,0
LZD 9940,297673321,1
GVO 4643,743649224,0
ABA 3342,442571761,1
BEL 3519,437684925,1
UVB 8291,358387473,1
DSE 1346,460937044,1
FCA 6228,771687368,1
XKL 2791,960490973,0
UFM 1412,748544872,1
QEQ 4162,293666205,0
NLN 8666,351668078,1
EZR 4281,140355662,0
XML 7474,440223363,1
IPW 8469,121928597,0
FCZ 6846,447722353,0
AWW 6573,150273554,0
EBD 5017,131630793,1
OKE 2749,236193570,0
CYU 6849,122214314,1
NSL 5235,678823028,0
ANP 4844,411129560,0
LHL 2307,588660881,0
VWO 9104,336554066,1
WAY 7860,609843483,0
LJV 3056,202246046,0
WSK 9319,500869829,1
KDB 1002,781985471,1
UYK 5213,823497268,0
CPL 8472,631409468,1
HGY 2238,996550021,1
IFE 1626,361354491,1
XXL 1208,561953563,0
NWG 1466,962344481,1
BZO 7254,222936577,1
YAD 8003,686770822,0
OGD 1888,692976900,1
STQ 5973,592529467,1
SBC 3785,372244196,1
JFH 3872,166271436,0
KQB 6879,227083871,0
SDH 3053,504928374,0
ZLF 7362,403645843,0
ZNK 7145,986841155,0
KQS 4643,465275375,0
YGE 1994,718521320,0
MBP 4434,847879433,0
PMQ 8454,397339951,1
MRW 1512,404310652,1
QSR 1033,313239607,1
OIT 8544,371713774,0
CWT 2877,305991540,0
QPR 1099,163227925,1
LPH 8637,923713971,1
OWX 6522,543386440,1
JMV 1639,854041687,1
RUE 4806,766442319,0
DHL 6462,484046561,1
WPR 2414,599145827,1
GSK 9967,361098724,0
HMJ 8048,871549879,1
LOT 2495,409023009,0
IAW 8441,745285161,1
HYL 2594,758509602,1
HFX 2578,853653252,0
CRM 7722,228758233,0
CJL 7137,239517664,1
ZSG 4262,849503234,1
UKZ 7906,723138777,0
ZCT 5410,534677120,1
VHS 6570,148286665,1
VPW 6231,766919357,0
FQU 6174,279972327,0
QYJ 4521,436722399,0
EIZ 2217,781178631,0
NPW 7845,862507065,1
DJR 6322,595739370,0
QFR 6487,601138426,0
OKX 7538,880852356,1
HLX 3621,509170822,1
SRV 8584,151647101,0
NLU 9169,486162165,1
JAK 1954,771258775,0
TOU 9177,615255043,0
DUS 3881,512982706,0
ZWX 9582,908380588,1
LUE 5685,195892722,0
HRZ 1549,435432633,1
EFS 7734,573968042,1
XUC 5309,734547665,0
KEZ 4339,938559008,1
YKD 5612,704171514,1
ZGL 7133,651685334,1
JBL 9024,245723816,0
SFI 1032,130228320,0
UYC 9122,192979461,1
DYS 4704,210660706,1
SQN 7790,781115773,0
LGE 2677,210790136,1
VNA 7550,698420050,1
GYJ 1173,767669736,1
VCD 5720,609087948,1
FYY 5068,269235554,1
TYM 1408,596553568,1
YPV 5223,160406915,1
XKG 1173,248705408,0
PRX 8281,918208436,1
DYR 5348,993114060,0
RJI 5544,990156126,1
GFJ 6144,169572470,0
WJA 6067,659674223,0
LEU 7886,861582635,1
PYB 8227,913225338,1
DLP 6884,815009875,1
GKK 5916,807480220,1
UAP 7716,933804540,1
QPH 5457,148916983,1
KXN 8504,903534492,0
RLH 7825,504536357,1
OFP 4042,390723782,0
UWK 8331,963389620,1
XWA 5585,241350656,0
IQK 7968,328334154,1
DKN 4056,887909054,0
RBP 9896,262418579,1
YIG 1732,744808042,0
LPY 7527,943260446,0
BEH 9753,495744342,1
FUZ 7272,272243905,1
SLA 1294,232933667,1
FXR 3750,602442650,1
BGX 3093,410890684,1
YKM 5300,355368864,1
CSP 7859,797077754,0
SGD 4050,425880036,0
EKL 1345,548377683,0
ITP 4815,913161268,0
XZL 3761,786205827,1
LGE 3636,954935779,0
HMD 3667,624637604,0
TSW 6697,161056290,1
FXY 4966,222572304,1
CRU 4647,865021156,1
YKM 4119,902300262,0
DWL 9859,760725619,0
XBE 3692,722258044,0
IHX 5470,168819727,1
WAC 6597,263700983,0
RXP 4065,418283716,0
VKV 7791,560042325,0
NGE 9008,591355032,0
JVZ 6556,170262046,1
WLI 6629,549887776,1
ANR 2395,389701599,1
KOR 1002,538367180,0
IOT 7457,994201888,1
SYL 1128,330210634,0
IBV 1394,514780924,1
VEX 9586,765290963,0
NJY 3941,524151618,1
KJI 6958,354372150,1
UEL 5579,928917120,1
LAG 3880,848350689,0
AJC 8055,255346220,0
KJV 7811,290366324,1
XJM 5221,653434537,1
BRT 3839,316817231,0
LIG 4087,577245927,1
TEN 6825,381316188,0
XQF 1218,318458460,1
RBY 8263,642120246,1
BYK 4188,347371679,0
NSD 8151,395908947,1
ABW 1857,990905991,0
DGB 4501,613427365,1
SAK 8745,679070190,0
JQS 7499,357100932,1
JKX 4119,219762793,1
ZCH 4055,990435636,0
BOB 9326,710383101,0
MRJ 4479,691838284,0
TQB 9451,502076870,1
DIU 3474,768922566,1
CUD 5061,483587820,0
SJA 3270,828270857,0
DKZ 4359,319604873,1
EZT 6913,635948635,0
OAR 6453,281895815,1
JUV 5310,829703347,1
FAG 9259,706387261,0
FMV 9898,820515173,0
STB 2559,175214353,1
VLE 6820,903486623,0
VCE 4193,888720726,0
GRP 1665,240664004,0
JHH 5092,491036404,0
QOF 6698,905756241,0
PFS 1501,691067336,0
SOD 8557,197493677,1
DWQ 8305,780111554,0
KQP 8664,818451097,1
MJA 1810,110466970,0
EEF 7453,772211044,1
IEA 3326,428075770,1
CNE 7522,378507493,1
MVV 1738,298871629,0
VTK 8947,612473893,0
IQO 8300,694421346,1
JLD 9538,524841706,1
DDH 1196,791891697,0
QTB 5105,654290993,0
NCY 9578,898067012,1
HLP 7422,935068453,1
AHW 3099,432495034,1
LNJ 3122,949353894,0
ZVZ 2272,314566114,1
GWA 4333,372113707,1
ZKO 2172,711463726,0
ZLF 5743,995085032,0
KKK 2591,109312801,0
VHD 8991,970219366,0
ADF 8200,534299281,0
TRZ 3803,330785774,1
IIV 4022,338868936,1
VLV 5413,777854665,1
KBW 9216,579944850,0
KCL 5168,214343095,1
UEY 2551,806848204,0
NBE 4823,853235594,1
GNA 6710,141903705,1
GNJ 4521,445874598,0
EVD 9460,911579783,0
NWE 3651,584917131,0
ORR 5287,966391727,1
RZF 2523,701574856,0
AUB 9347,279103733,1
EKU 5624,984828665,1
FPE 9885,903544793,1
NYZ 9213,152014879,0
VUO 7284,747268963,0
FAE 1823,926585650,0
DPR 6168,206226709,0
IBR 7453,336063102,0
NRC 3313,696772573,1
BCS 6982,184042239,0
BMR 4533,372501747,1
UDR 1435,875757697,0
HYV 8465,643115784,1
RDN 2576,276990012,0
HYJ 4976,119718727,1
KLN 3398,559122625,1
LXT 7504,928699235,0
SLV 8288,977039825,1
XGN 7502,975691782,1
XXH 6869,187618426,0
PJC 8739,675440993,0
UAK 2729,444813697,1
GZF 4471,522486463,1
FMZ 6632,599836737,1
HRM 5813,442868094,1
JUV 4702,204744426,1
BVV 4793,129445441,1
ISW 8367,538929135,0
UMK 5843,496467800,1
JZU 3869,600537306,1
XGQ 8206,850543745,1
WVW 6668,411913265,1
YUL 1189,384886914,1
YMF 5353,779154784,1
FVJ 2864,137968957,0
TSH 8748,557161488,1
INW 3412,955654337,1
DDD 8163,647802139,1
EJR 9442,454793149,0
TLM 7784,639164365,0
GRU 7450,876303718,1
IBH 6961,727865447,1
ARN 5811,399148526,1
SKF 7329,143235840,1
MVI 2967,196153968,0
HOX 8618,129424861,0
WLH 5742,515815683,1
JMQ 8703,943705829,1
NFC 8950,123359871,0
UNP 1784,320372410,0
HCZ 2836,423685480,0
XEQ 3199,686487833,1
IFY 7041,401561767,1
BQX 6296,713831177,1
ZKO 7444,139557016,1
RUE 3290,304191016,0
PED 5701,961742133,1
CHO 2796,610142898,1
GDF 1552,139216377,1
DSL 1669,301060807,1
PEC 2109,610250421,1
SBZ 6372,183529742,0
KNR 1975,527271587,0
IUW 7467,519709214,1
HQT 6046,201677020,1
XNY 2771,944160857,1
RZS 7407,542392729,1
WQB 1234,682656042,1
ZAG 1391,779585997,0
CWS 2777,837846843,1
CDY 5129,715064357,1
FFP 8950,491669102,0
RPH 4129,880840926,1
WHZ 3068,631236148,0
HWT 5485,198044055,0
BME 7969,647335252,0
OKZ 5047,816254010,0
YCP 7772,441113804,0
DTZ 9122,391056365,1
ZWO 8822,262393608,1
VTC 5600,841889861,1
IXZ 9507,812974976,0
VLM 5845,361638751,1
MNM 6410,410906202,0
BED 6653,812781710,1
URF 2404,648760943,0
ILG 6745,494923414,0
DFY 5705,152625685,1
BLP 1485,448403772,1
IGK 7655,493614205,1
URC 3385,242262325,0
GRV 4758,294835990,1
GVC 1018,507400861,0
KOC 3280,610553973,0
DTH 6014,850346665,0
RPZ 6354,848200183,1
KWB 8578,333254511,0
CQF 7484,832351863,1
OIU 3237,386716784,1
OOD 7751,202889720,0
USW 4993,766192776,1
WQA 4004,650171121,1
CPH 7547,252177928,1
DLX 7802,990546255,1
PLG 1937,122618749,0
QQT 6622,131961330,1
NQX 6341,863419423,0
NGS 2951,244359519,1
PVJ 2748,666641735,1
NBS 4067,873023144,0
JTQ 7612,729014335,1
UMO 7652,290246317,1
ANP 7759,302239775,1
UJG 5716,558668716,0
XLA 1765,207423518,1
VEU 6324,300989967,0
OUN 7644,474954141,1
FWQ 8704,255877484,0
CTV 9652,582653599,0
BVG 4935,857520901,0
YSI 6026,913275902,0
TLH 5516,282379497,0
FBY 6143,394821662,1
OAG 9176,984705114,0
EWQ 3616,593665386,0
VCY 3489,800921877,1
JQY 6353,198268110,1
UPO 4579,766570161,0
OMN 6437,896891820,1
ZBT 9812,459882723,0
KLW 9338,712153125,0
MYH 3249,296966362,1
SYY 5713,198729509,0
VTD 2520,776039239,0
WFF 2349,357251522,1
ZJG 9300,278096579,1
WWX 5141,931705823,1
EHG 8459,911449305,1
WMY 4143,249255961,1
XFS 8235,160879630,0
WIR 6036,352673013,1
LUT 3472,694884619,0
MJV 4033,987691962,0
VAI 3674,345652226,1
UQF 6392,123679360,1
YBU 5115,634756030,1
DQA 4666,439634425,0
EPU 7335,897784308,1
UOG 3191,981705632,0
DOB 8555,795778248,1
QWT 8103,394094549,1
LAT 3127,278857249,0
LKQ 2751,215036878,1
ACT 4555,817323226,0
SSC 7903,379544326,0
OHW 4131,792695177,1
JJH 2835,344257833,1
BOJ 8905,811684331,1
KYL 4420,844191940,1
YGB 3579,154955313,1
NRS 7602,717997202,1
NCQ 2147,844616264,1
KVV 8673,407287805,0
CWX 5647,443707462,0
PEM 2434,478516239,1
MCI 6878,712692694,1
EIW 5142,428613361,1
XGD 7239,986339697,0
WBX 8416,261509307,0
SAH 4028,234253965,1
LJR 2082,692014316,1
LTD 2847,700054357,0
JQM 3049,640900291,0
GXE 5083,352011704,0
QQX 1969,950225316,1
IWE 4258,128907986,0
AUP 4402,338169905,0
XRK 8917,524704970,1
SMK 2434,192415802,0
IZB 4045,545031471,0
VIU 5085,894775888,1
WZP 5260,303246645,1
NWQ 9478,607226779,1
YTE 4318,442941122,0
GET 9215,126964767,0
YRH 6289,579269830,1
LLU 6316,126194924,0
XGG 6398,671397258,0
QKK 5211,460622647,1
VMY 4000,267062632,1
BYY 6013,582394016,1
NYI 7145,546859632,0
VJS 7227,505919208,0
FRN 5498,353279584,1
QMG 5969,774452983,0
ACG 1637,568179044,0
NJS 7233,185100750,1
YYX 3550,687801247,0
ADA 8309,212060139,1
EOR 3882,919089263,0
HYE 3407,710996288,0
WTV 6630,253157293,0
KNO 8468,618456339,0
TJV 2881,568650870,1
AEZ 7601,890662964,1
LFL 6856,453810741,0
NRH 5582,465973269,1
FKZ 9418,461564549,1
YJZ 3912,616617525,1
GCL 6259,313858062,0
KDW 8895,271695034,1
QTD 4891,387183905,1
BGY 9165,983788910,0
QCU 4414,811205964,1
YCQ 9135,460407850,0
SYK 8043,201129336,0
BJF 1067,365891733,1
MNB 1673,334424416,0
PIC 3856,961782159,0
SAJ 4145,930343790,0
ITJ 8384,750985062,0
NHD 7242,877375237,1
XQU 2331,904798712,0
MWW 3614,382920929,0
FKZ 3479,177066763,0
XSL 2220,699755258,1
HRU 6855,616243069,1
FXM 5286,475815770,0
IOD 1662,889077223,0
FBK 3715,663732004,0
LFF 1268,805063242,0
FTY 3156,878524338,0
MVH 8837,170365593,0
PSZ 6675,938342826,1
ZVV 4459,916270121,1
DZA 5102,304118015,0
UEC 3786,344038445,1
KCR 9042,623484344,0
TJZ 1029,751302261,1
JUH 6924,152382101,1
JVW 4034,191614463,1
EAP 9625,177100457,1
HGL 3887,320689177,1
WCG 7863,683047579,1
QDG 2167,188476032,0
BDD 2491,961389381,0
UBA 8201,732066231,1
LUH 1691,727713191,0
MAO 5204,825127256,1
RPE 3773,724441602,1
QBY 2455,914348404,1
UDI 9966,572373957,0
VBJ 7384,372882526,1
HOL 8221,701181933,0
XPI 2296,526454136,0
HMJ 1318,256400394,1
PHW 3820,374936243,1
DMN 4159,678350533,1
PZH 3728,127950604,0
NVK 8886,348616021,0
QQR 9497,746906478,0
VUW 7614,191636657,0
ZZG 8917,692797149,0
ONY 6111,585468577,0
CZL 3043,554769235,0
GTA 5994,708240476,1
XFT 5273,557719333,1
WWW 3530,376161625,0
WQE 2720,393823849,1
JBC 2573,877294442,1
PQH 5759,539129504,0
ZLH 6245,989646901,0
LBA 1813,723930549,1
PUR 4504,424708958,1
EBK 3516,262237098,1
PSI 1019,905102697,1
OIJ 5591,367281232,1
UHR 7355,761765890,0
SHJ 4763,607710061,0
CEG 4860,410014480,0
ZSG 7135,993183930,0
DLE 2193,568703113,0
HCN 8218,648994938,0
FMI 2380,607214309,1
FED 3444,932648879,1
QDA 9547,590196703,1
PCH 4507,624531388,0
BPT 1260,217165571,0
OHP 2596,312275657,1
CVD 4287,506646163,1
DWN 5289,544705125,0
IIO 9190,278146436,1
UUX 1350,174079020,1
DFB 7197,738836544,1
DLX 2216,854513914,1
LGQ 5238,342899102,1
TPC 4450,714510458,1
XQC 1617,452082902,0
ZBS 2446,309455907,0
ULD 8904,418359428,0
MFM 8409,512754514,1
WIN 2479,357185132,0
XTN 3250,802783120,0
OBB 5250,247873414,1
AHA 4555,723474367,1
PWG 1506,917187605,0
HCF 2061,282051063,0
XUU 3177,342787394,0
TNQ 1754,374524117,0
ZAB 7605,838574746,0
YMQ 7252,617749614,0
GVV 1417,962131871,1
WLW 9946,615821317,0
ZTA 5703,696108438,0
ENO 9471,184004402,1
LOG 1226,248639345,1
LFG 4382,995285279,0
QRO 9585,297014906,1
LZL 7199,779275097,0
DLV 5120,555801153,0
VHT 9426,659151293,0
LVH 2089,586532525,0
DPT 6272,892173352,1
PGH 7481,544595706,0
MTU 2835,890286665,1
XZS 2449,581473001,1
SSB 2533,569179581,0
OIL 1550,605905011,0
HOO 8496,877030007,0
UDV 6552,515287352,1
PFZ 5996,279022657,1
RZB 1693,902937604,0
XLS 9164,244379254,0
SKE 6868,918978537,0
ECD 4832,439647930,0
WBG 2620,616702403,0
KAD 8949,451260112,1
CFR 4383,929761187,0
OWY 6797,928781808,0
SYI 6803,433206908,0
KGP 6887,280083767,1
YTW 4784,540835130,0
BVA 6198,612058513,1
QVE 7236,880186882,1
LGE 2772,522267620,1
ZUQ 1159,523492477,0
ALA 8682,501905388,0
PDK 8240,643425924,0
ADJ 6630,997335574,1
YSJ 1785,280295002,1
RTG 2981,501954130,1
NAI 8903,612398218,0
RUJ 9785,193195455,1
CQQ 1429,255311542,0
GJU 1657,167721936,1
TXF 1445,274683759,1
YJR 7024,354668118,1
TDO 3117,954280246,0
FZQ 6848,975824772,1
IPO 9331,969099590,0
YLY 6323,200013084,1
XQP 6834,142172244,1
ALJ 1431,353665946,0
UAK 6153,886786559,0
DDY 7098,740128914,1
EAK 6341,754945347,1
QEA 9239,391405242,0
POX 8937,651948498,1
EHI 5801,238319499,1
SJO 8545,511448668,1
SGX 1159,544665813,0
ILS 5786,472805515,0
ZWS 1691,972804942,0
EGN 4775,543680690,0
GQW 5113,904828974,0
GUS 1370,293506059,0
KPB 8884,596119279,0
VQW 3002,588009323,0
GQK 3255,683867566,0
MHT 5452,788892344,1
FWO 4225,344468743,1
KYQ 6449,703130026,0
GIS 4003,647291701,1
OAC 5974,285395299,0
YAD 5611,596138027,1
JXV 2648,714471266,1
QLJ 3314,848981134,1
RQY 1131,985112162,0
NER 9106,954898553,1
UQR 3492,459183528,0
MWK 7368,330950916,1
OCQ 1211,740932663,0
LHF 5377,907399092,1
IYA 8302,107860576,0
GLZ 1756,449398751,0
AIB 2071,806231329,1
FYK 2747,504599386,1
SML 5660,497369665,1
NIT 1965,961802408,0
GRW 1034,501982171,1
UMS 6298,112293364,0
CIN 3189,363729514,1
EDM 2140,196309414,1
YTA 3698,591517126,0
HXK 6395,894947721,0
CEN 6225,458117346,1
FDM 1688,474837731,0
EHA 8149,942158086,1
YCO 4064,147595312,1
UMY 6545,361031852,0
ZNL 4414,242304681,0
LPS 5739,930826071,1
BWI 9147,226588497,0
BNZ 5992,676211263,1
OTD 8180,801012360,1
APV 4199,186323680,1
QUD 9207,412081319,0
CLE 6064,350532294,0
JXJ 7150,596827519,1
DLW 7143,828836992,0
ZQV 8432,543595844,0
ESU 4708,334543793,0
CDE 6599,504903947,0
PAM 9623,478924398,1
OJA 1358,290249446,1
BZZ 7507,950551547,1
NHY 8652,457297326,1
KZQ 9953,611498609,0
QNZ 6886,184873720,1
YAF 9365,352022149,0
HDM 1975,423133237,0
KKF 5144,180443218,0
GTP 9051,602371584,0
GOU 6719,470315120,1
SKW 2503,798344623,1
MPZ 8175,594987518,0
BHP 4035,643613965,0
FEL 8245,447562869,0
FBL 7953,714542072,1
JRS 8252,472879935,1
LFQ 3437,993046052,0
EME 4048,836428752,0
WXY 6450,498440922,0
GXA 5603,976484339,1
MSX 3429,493059777,1
OHW 6811,915848807,0
OXE 9517,669820989,1
EWG 2655,929941638,1
UTF 5237,594059267,1
YXG 9033,806620000,0
OXA 3725,803903121,1
KFA 6100,140748842,1
BIG 1874,408959834,0
MHU 2323,539018039,1
RCS 4167,728581757,1
DRD 8910,442568933,1
WWB 7178,815021286,1
UFS 7311,462550586,0
HWO 2174,463025269,0
NKK 4168,675593555,1
VAN 1141,492913030,0
JEY 5723,293996087,0
BUN 1504,438928611,0
ZZR 5348,174392365,1
KZG 6881,420268254,1
INF 4383,874321863,1
FTU 3988,385741033,0
ITQ 1882,174942087,1
ZMB 2275,441718581,1
AIY 6921,644002100,0
CSV 9711,287102298,1
GRY 7752,860331611,1
MQQ 5222,257078062,0
FIX 6973,709645114,1
XED 5934,426324411,1
UOD 4077,297161535,1
JIN 9537,861498148,0
RFQ 4782,683260752,1
AOE 6550,499670792,0
NLB 9499,143426372,0
NSI 4825,953343156,0
MDK 1515,179708452,1
UGM 5540,104896378,0
GMN 4694,563570522,1
JEC 8730,839367790,1
NLH 5534,471461429,0
CGH 3976,953827715,0
IZL 4011,833617914,0
VAL 6412,710147366,1
NDE 5412,168579926,1
EPI 6862,570767031,1
OHW 3922,461018375,1
EYO 1277,182970230,1
JAJ 9373,131272690,1
IYT 7691,998422754,0
YPE 5634,233639067,0
ERL 8229,813708016,1
IMP 7045,484695407,1
ZMA 6845,214795101,0
KGP 5722,392805223,1
XUH 6086,433879000,1
PRU 2931,878263768,0
COF 8675,643518428,1
ERN 1144,770922530,1
GHM 1856,210336161,1
TQI 8763,918179060,1
FTD 8440,151022435,1
YUP 6471,606799950,1
VOQ 1384,400537298,1
CWB 7984,379878663,0
HNN 9016,510779571,0
CFQ 3036,671337329,1
KJP 7632,154907527,1
XQT 9256,328971899,1
GSH 7035,799969635,0
YLL 1556,571651092,1
GBI 4480,571996737,0
XPX 8248,672452087,1
BJV 1814,876435868,1
IKG 9579,677953105,1
XKL 6575,355445910,0
KIV 1546,554372473,1
QND 4616,999818109,1
RLC 4038,637466968,0
FWP 8069,762578280,0
HHK 6275,523747823,0
XHI 7407,471865392,0
DAV 8384,509915069,0
OYK 6629,347355005,0
RPV 1145,465112665,0
PPP 7310,810425745,0
OBB 1091,557653290,1
IZA 8094,286891426,1
PKK 3188,318126509,1
TQA 3007,932300684,1
HWX 9088,188598186,1
RLF 6552,321313743,0
HNK 7153,384634903,0
EWJ 3081,486456720,0
AJJ 8166,952976127,0
FJD 2469,743029606,1
VKW 3011,194977605,1
JZD 9909,966492796,1
KBI 7261,148457364,0
NBL 8921,876938290,1
LXM 1718,455407108,1
HDV 8055,887128729,1
LYT 6326,882996658,0
WBK 6894,459289631,1
VNH 1652,677322452,1
EYO 2259,803277658,0
HHO 3277,736735256,1
XPF 4814,329936636,0
HYF 9892,113723915,1
IUM 6425,339383416,1
PFM 2516,640182393,1
JHE 5936,364486227,1
XPI 6056,787587408,1
RKH 2706,809602473,1
LFX 7566,837309238,1
TSA 7357,690653210,0
JSA 3245,158843393,1
YTQ 6453,193098909,0
MTA 7310,927811452,1
PKK 7877,741692649,0
AQM 2529,835059962,1
OEY 8564,272780077,0
ULI 3841,321218373,0
BWC 5593,324978431,0
ZAU 2254,198003123,0
BPA 6474,296000798,0
MUX 1335,129491375,1
LQO 9834,935117817,0
OHE 4316,719983373,1
INJ 4785,278866076,1
VLB 7358,788008657,1
AEF 8993,857370918,0
DAV 2502,156314066,1
MZC 3601,629168860,1
CSX 2314,366289276,1
BBO 2194,292332928,1
WTW 9824,954668267,1
HRL 7204,310921427,1
BDL 7912,934300792,0
RNV 3180,656909854,0
RXW 5674,847583426,1
XAV 2959,379968109,0
TNB 4058,116754997,1
KKM 3394,189505597,0
GHD 4293,504458952,1
TPD 8359,379953710,0
XTV 6871,813144820,0
VVV 2237,128535418,0
EIN 9290,869975485,0
PKU 7467,353475545,1
RNO 2306,518060512,1
FXF 9786,501271519,0
CTP 3162,495606565,0
ICG 7413,277160970,0
EVT 9118,310585169,1
HEM 3623,991917736,0
RRJ 2232,944994134,0
FFX 3235,846218135,0
PIZ 5642,462364174,0
HYI 5015,983789762,1
YHR 3649,729081199,0
UUT 4101,603543434,1
XEE 2302,550653592,0
FXA 6732,358804558,1
YTU 3591,107208474,0
YGS 7587,277764484,1
LXM 6643,505259118,0
JHU 2850,648660112,0
ADL 3971,314190001,0
QHA 8146,415650802,1
MNU 7309,475737179,0
BEZ 5670,744629796,1
NPM 9769,333213109,0
CTD 5942,340999856,1
PPZ 6688,192342329,1
QQO 6006,216248759,1
GRW 5131,231854822,0
GNK 8782,837991125,1
PRB 9922,718659900,1
UYG 9309,196025425,1
ILB 1778,897069411,0
AYL 5719,764473888,1
EQP 7448,376464811,1
LSU 4057,126517213,0
WQY 9587,793510121,0
SIO 1287,217709102,1
JEQ 4065,863499941,1
FCX 5148,843556282,0
ABQ 5282,528929220,0
BZK 6616,311380540,0
DBE 3444,843946007,0
ADN 8848,417469537,0
DCW 9197,221357423,1
NKV 9164,939855130,1
OFV 2736,989471771,0
ITX 4347,285090662,1
RYG 5420,503811763,1
NDS 5408,392368246,0
MDW 5016,183768238,1
LFD 5338,759550249,1
PVD 4370,595080822,1
GUX 1856,305278394,0
SBY 2106,445842600,1
ZBX 5191,727379808,1
HWQ 1687,949640596,1
RFF 6822,911699954,1
ODP 1931,332709387,1
MKX 6869,772019480,0
XHV 4103,547555566,1
SDD 3604,177306651,1
ZEV 9302,494344627,0
ABD 3814,617519628,0
EWU 4161,996065550,0
YQD 6339,256777850,1
DIS 5649,945530021,1
NGB 9319,223300254,0
SOZ 8895,686009850,1
XPS 6468,243456006,1
XJD 8432,404668851,0
OJZ 2763,809360508,0
IMC 4236,825071289,0
EGT 7180,676420830,0
IBZ 4914,710116226,1
XND 1787,660737341,1
QRX 6517,441168067,1
